TimeStamp,Duration,Optimizer,CV Type,Split,K-Folds,HL Widths,Conv Layer Type,Pooling,Learning Rate,Batch Size,Epochs,Training Accuracy,Testing Accuracy,Training Loss,Testing Loss
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,1,0.0,0.11538461538461539,2.35219144821167,2.306015729904175
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,2,0.0,0.15384615384615385,2.330827236175537,2.3000457286834717
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,3,0.0,0.23076923076923078,2.3097803592681885,2.2943594455718994
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,4,0.16666666666666666,0.23076923076923078,2.2890565395355225,2.2889564037323
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,5,0.3333333333333333,0.23076923076923078,2.2686595916748047,2.28383469581604
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,6,0.3333333333333333,0.23076923076923078,2.248594045639038,2.27899169921875
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,7,0.5,0.23076923076923078,2.2288622856140137,2.2744252681732178
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,8,0.5,0.23076923076923078,2.2094671726226807,2.2701334953308105
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,9,0.5,0.23076923076923078,2.190410614013672,2.2661144733428955
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,10,0.5,0.23076923076923078,2.1716935634613037,2.2623648643493652
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,11,0.5,0.23076923076923078,2.153317451477051,2.258880376815796
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,12,0.5,0.19230769230769232,2.1352813243865967,2.255654811859131
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,13,0.5,0.19230769230769232,2.117584466934204,2.2526822090148926
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,14,0.5,0.19230769230769232,2.1002256870269775,2.249955654144287
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,15,0.5,0.19230769230769232,2.083202600479126,2.2474656105041504
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,16,0.6666666666666666,0.23076923076923078,2.066511392593384,2.2452032566070557
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,17,0.8333333333333334,0.23076923076923078,2.0501482486724854,2.2431588172912598
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,18,0.8333333333333334,0.23076923076923078,2.034109115600586,2.2413225173950195
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,19,0.8333333333333334,0.2692307692307692,2.0183889865875244,2.239685297012329
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,20,0.8333333333333334,0.2692307692307692,2.0029819011688232,2.238236904144287
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,21,0.8333333333333334,0.23076923076923078,1.98788321018219,2.236968994140625
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,22,0.8333333333333334,0.2692307692307692,1.9730862379074097,2.235872745513916
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,23,0.8333333333333334,0.2692307692307692,1.958585262298584,2.234940528869629
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,24,0.8333333333333334,0.2692307692307692,1.9443742036819458,2.2341647148132324
UTC-2023-2-27-20-38-17,2.03,Adam,Holdout,0.2,5,32,GraphConv,AvgPooling,0.01,50,25,0.8333333333333334,0.3076923076923077,1.930446982383728,2.233537435531616
